net,length_um
raw_scores\[61\]\[16\],5.84
scaled_scores\[13\]\[1\],5.84
v\[62\]\[1\],5.84
v\[87\]\[4\],5.84
net802,5.84
net1124,5.84
net1184,5.84
net1692,5.84
net1855,5.84
net1967,5.84
net2075,5.84
net2099,5.84
net2359,5.84
net2404,5.84
net2964,5.84
net3700,5.84
net4836,5.84
net5845,5.84
net6028,5.84
net6609,5.84
net6614,5.84
net6747,5.84
net6774,5.84
net6923,5.84
net7098,5.84
net7493,5.84
net7547,5.84
net7722,5.84
net7810,5.84
_13251_,5.835
_31581_,5.835
_25264_,5.83
_25405_,5.83
q\[4\]\[3\],5.83
_22362_,5.825
_40299_,5.825
k\[23\]\[2\],5.825
k\[28\]\[6\],5.825
k\[56\]\[3\],5.825
v\[54\]\[1\],5.825
_07217_,5.82
_07519_,5.82
_07804_,5.82
_07853_,5.82
_08386_,5.82
_10152_,5.82
_10360_,5.82
_10474_,5.82
_10955_,5.82
_11898_,5.82
_12227_,5.82
_12820_,5.82
_13350_,5.82
_13544_,5.82
_14133_,5.82
_14525_,5.82
_16290_,5.82
_17334_,5.82
_17664_,5.82
_18547_,5.82
_20309_,5.82
_20431_,5.82
_22288_,5.82
_22681_,5.82
_23412_,5.82
_24138_,5.82
_25193_,5.82
_27649_,5.82
_28414_,5.82
_29160_,5.82
_29696_,5.82
_29984_,5.82
_30117_,5.82
_30626_,5.82
_31281_,5.82
_31969_,5.82
_34200_,5.82
_34666_,5.82
_35160_,5.82
_35316_,5.82
_35691_,5.82
_37421_,5.82
_37595_,5.82
_38688_,5.82
_39184_,5.82
_39730_,5.82
_40918_,5.82
_41600_,5.82
_41915_,5.82
_42018_,5.82
_42542_,5.82
_43007_,5.82
_43321_,5.82
_43339_,5.82
_43453_,5.82
_43535_,5.82
_44241_,5.82
out\[112\]\[0\],5.82
out\[28\]\[3\],5.82
out\[65\]\[5\],5.82
out\[81\]\[2\],5.82
q\[112\]\[7\],5.82
q\[113\]\[0\],5.82
q\[122\]\[4\],5.82
raw_scores\[48\]\[16\],5.82
raw_scores\[56\]\[10\],5.82
raw_scores\[61\]\[17\],5.82
scaled_scores\[50\]\[3\],5.82
v\[10\]\[3\],5.82
v\[39\]\[1\],5.82
weights\[12\]\[1\],5.82
net1264,5.82
net1694,5.82
_05964_,5.815
_06465_,5.815
_00774_,5.805
_00898_,5.805
_01031_,5.805
_01037_,5.805
_01385_,5.805
_01634_,5.805
_01637_,5.805
_01897_,5.805
_02926_,5.805
_03297_,5.805
_03549_,5.805
_04594_,5.805
_05939_,5.805
_06214_,5.805
_06399_,5.805
_06509_,5.805
_06510_,5.805
q\[58\]\[7\],5.805
_00110_,5.8
_00139_,5.8
_00163_,5.8
_07147_,5.8
_07841_,5.8
_08026_,5.8
_08506_,5.8
_09006_,5.8
_09929_,5.8
_10518_,5.8
_10631_,5.8
_11038_,5.8
_11072_,5.8
_11374_,5.8
_11490_,5.8
_11592_,5.8
_12154_,5.8
_12396_,5.8
_12494_,5.8
_12658_,5.8
_12801_,5.8
_12863_,5.8
_12886_,5.8
_12901_,5.8
_13204_,5.8
_13274_,5.8
_13637_,5.8
_14561_,5.8
_14942_,5.8
_15207_,5.8
_15211_,5.8
_15317_,5.8
_15379_,5.8
_15494_,5.8
_15821_,5.8
_15838_,5.8
_15962_,5.8
_16470_,5.8
_16660_,5.8
_16670_,5.8
_16923_,5.8
_17019_,5.8
_17119_,5.8
_17512_,5.8
_17597_,5.8
_17848_,5.8
_18260_,5.8
_18283_,5.8
_18410_,5.8
_18525_,5.8
_18693_,5.8
_18887_,5.8
_19033_,5.8
_19392_,5.8
_20214_,5.8
_21472_,5.8
_23204_,5.8
_23866_,5.8
_24944_,5.8
_24993_,5.8
_25436_,5.8
_25552_,5.8
_25623_,5.8
_26047_,5.8
_28961_,5.8
_30027_,5.8
_30168_,5.8
_30306_,5.8
_31745_,5.8
_32577_,5.8
_32673_,5.8
_32843_,5.8
_33390_,5.8
_34773_,5.8
_36240_,5.8
_37196_,5.8
_37291_,5.8
_37850_,5.8
_38177_,5.8
_38427_,5.8
_39956_,5.8
_40326_,5.8
_40511_,5.8
_40786_,5.8
_41306_,5.8
_42342_,5.8
_42751_,5.8
_42819_,5.8
_43253_,5.8
_43383_,5.8
_43457_,5.8
_43568_,5.8
_44035_,5.8
k\[88\]\[5\],5.8
out\[50\]\[1\],5.8
out\[63\]\[6\],5.8
out\[90\]\[0\],5.8
out\[94\]\[2\],5.8
q\[2\]\[2\],5.8
q\[67\]\[6\],5.8
q\[99\]\[3\],5.8
q\[99\]\[6\],5.8
raw_scores\[0\]\[14\],5.8
raw_scores\[0\]\[5\],5.8
raw_scores\[10\]\[6\],5.8
raw_scores\[19\]\[11\],5.8
raw_scores\[1\]\[14\],5.8
raw_scores\[1\]\[16\],5.8
raw_scores\[24\]\[5\],5.8
raw_scores\[29\]\[17\],5.8
raw_scores\[2\]\[2\],5.8
raw_scores\[40\]\[5\],5.8
raw_scores\[41\]\[16\],5.8
raw_scores\[43\]\[2\],5.8
raw_scores\[43\]\[6\],5.8
raw_scores\[4\]\[19\],5.8
raw_scores\[50\]\[6\],5.8
raw_scores\[51\]\[14\],5.8
raw_scores\[54\]\[8\],5.8
raw_scores\[5\]\[17\],5.8
raw_scores\[61\]\[5\],5.8
raw_scores\[62\]\[2\],5.8
weights\[34\]\[3\],5.8
net1755,5.8
net2170,5.8
net2512,5.8
net5063,5.8
net6532,5.8
net7025,5.8
net7180,5.8
_07756_,5.79
_30966_,5.79
_00466_,5.785
_01400_,5.785
_01671_,5.785
_02914_,5.785
_06515_,5.785
_06613_,5.785
_16429_,5.78
_32071_,5.78
_34919_,5.78
_36868_,5.78
_37084_,5.78
_41983_,5.78
_42675_,5.78
out\[87\]\[0\],5.78
_04690_,5.775
q\[87\]\[6\],5.775
scaled_scores\[44\]\[0\],5.775
v\[81\]\[1\],5.775
_00042_,5.765
_00079_,5.765
_00419_,5.765
_00675_,5.765
_00863_,5.765
_00978_,5.765
_00998_,5.765
_01097_,5.765
_01186_,5.765
_01363_,5.765
_01638_,5.765
_02015_,5.765
_03054_,5.765
_03309_,5.765
_03421_,5.765
_03487_,5.765
_04080_,5.765
_04106_,5.765
_04197_,5.765
_04289_,5.765
_04441_,5.765
_04622_,5.765
_04827_,5.765
_04872_,5.765
_05625_,5.765
_05691_,5.765
_05842_,5.765
_06118_,5.765
_06142_,5.765
_06544_,5.765
_06643_,5.765
_06799_,5.765
_06800_,5.765
_06933_,5.765
_37006_,5.765
_13102_,5.76
_41824_,5.76
net5539,5.76
_31751_,5.75
out_row_data[11],5.75
out_row_data[27],5.75
out_row_data[43],5.75
out_row_data[48],5.75
out_row_data[69],5.75
out_row_data[77],5.75
q\[50\]\[1\],5.745
scaled_scores\[44\]\[4\],5.745
_01635_,5.74
_07586_,5.74
_08015_,5.74
_08790_,5.74
_09389_,5.74
_10213_,5.74
_10264_,5.74
_10427_,5.74
_10446_,5.74
_10948_,5.74
_10953_,5.74
_10977_,5.74
_11079_,5.74
_11308_,5.74
_11379_,5.74
_11411_,5.74
_11421_,5.74
_11525_,5.74
_11537_,5.74
_11555_,5.74
_11971_,5.74
_12018_,5.74
_12107_,5.74
_12175_,5.74
_12204_,5.74
_12235_,5.74
_12376_,5.74
_12390_,5.74
_12422_,5.74
_12470_,5.74
_12473_,5.74
_12493_,5.74
_12586_,5.74
_12729_,5.74
_12870_,5.74
_12887_,5.74
_12923_,5.74
_12986_,5.74
_13184_,5.74
_13206_,5.74
_13211_,5.74
_14118_,5.74
_14318_,5.74
_14344_,5.74
_14858_,5.74
_14883_,5.74
_14910_,5.74
_15023_,5.74
_15057_,5.74
_15258_,5.74
_15298_,5.74
_15643_,5.74
_15671_,5.74
_15681_,5.74
_15760_,5.74
_15831_,5.74
_15843_,5.74
_15852_,5.74
_15987_,5.74
_16132_,5.74
_16162_,5.74
_16173_,5.74
_16336_,5.74
_16415_,5.74
_16506_,5.74
_16520_,5.74
_16531_,5.74
_16695_,5.74
_16715_,5.74
_16770_,5.74
_16868_,5.74
_16884_,5.74
_17255_,5.74
_17396_,5.74
_17510_,5.74
_17551_,5.74
_17692_,5.74
_17717_,5.74
_17963_,5.74
_18049_,5.74
_18139_,5.74
_18165_,5.74
_18386_,5.74
_18398_,5.74
_18453_,5.74
_18640_,5.74
_18686_,5.74
_18691_,5.74
_18796_,5.74
_18867_,5.74
_18902_,5.74
_19048_,5.74
_20344_,5.74
_20601_,5.74
_20658_,5.74
_21093_,5.74
_21821_,5.74
_22239_,5.74
_22310_,5.74
_22462_,5.74
_22597_,5.74
_23054_,5.74
_24503_,5.74
_24652_,5.74
_25204_,5.74
_25319_,5.74
_25390_,5.74
_25691_,5.74
_25920_,5.74
_26976_,5.74
_27328_,5.74
_27914_,5.74
_28050_,5.74
_28202_,5.74
_28543_,5.74
_28598_,5.74
_29073_,5.74
_29378_,5.74
_29379_,5.74
_29400_,5.74
_29958_,5.74
_30032_,5.74
_30686_,5.74
_30879_,5.74
_31418_,5.74
_31478_,5.74
_31510_,5.74
_31532_,5.74
_31537_,5.74
_31856_,5.74
_32002_,5.74
_32775_,5.74
_33282_,5.74
_34228_,5.74
_35152_,5.74
_36093_,5.74
_36277_,5.74
_36340_,5.74
_37259_,5.74
_38147_,5.74
_38493_,5.74
_39242_,5.74
_39954_,5.74
_40975_,5.74
_41036_,5.74
_42928_,5.74
k\[51\]\[4\],5.74
raw_scores\[31\]\[11\],5.74
scaled_scores\[33\]\[5\],5.74
scaled_scores\[57\]\[11\],5.74
scaled_scores\[6\]\[16\],5.74
net838,5.74
net1388,5.74
net4798,5.74
net6351,5.74
net6782,5.74
net6983,5.74
net7475,5.74
net7661,5.74
net7703,5.74
_01505_,5.725
_03270_,5.725
_03493_,5.725
_04814_,5.725
_04850_,5.725
_05012_,5.725
_06285_,5.725
_06655_,5.725
k\[23\]\[5\],5.725
k\[30\]\[5\],5.725
k\[94\]\[4\],5.725
out\[46\]\[1\],5.725
q\[55\]\[2\],5.725
q\[62\]\[2\],5.725
q\[63\]\[7\],5.725
scaled_scores\[47\]\[12\],5.725
v\[65\]\[4\],5.725
v\[81\]\[3\],5.725
_00136_,5.72
_06852_,5.72
_07174_,5.72
_07479_,5.72
_07591_,5.72
_07667_,5.72
_07715_,5.72
_07767_,5.72
_08044_,5.72
_08408_,5.72
_08820_,5.72
_08967_,5.72
_09588_,5.72
_09609_,5.72
_09950_,5.72
_10088_,5.72
_10159_,5.72
_10190_,5.72
_11443_,5.72
_11452_,5.72
_11552_,5.72
_12116_,5.72
_12117_,5.72
_12289_,5.72
_12385_,5.72
_12433_,5.72
_12516_,5.72
_12601_,5.72
_12732_,5.72
_12734_,5.72
_12757_,5.72
_12785_,5.72
_12876_,5.72
_13034_,5.72
_13146_,5.72
_13182_,5.72
_13225_,5.72
_13333_,5.72
_13434_,5.72
_13511_,5.72
_13741_,5.72
_13911_,5.72
_14084_,5.72
_14160_,5.72
_14181_,5.72
_14558_,5.72
_14697_,5.72
_14911_,5.72
_14966_,5.72
_14981_,5.72
_14994_,5.72
_15112_,5.72
_15176_,5.72
_15187_,5.72
_15285_,5.72
_15330_,5.72
_15367_,5.72
_15596_,5.72
_15784_,5.72
_15860_,5.72
_15872_,5.72
_15981_,5.72
_16665_,5.72
_16735_,5.72
_16822_,5.72
_16961_,5.72
_16968_,5.72
_17061_,5.72
_17151_,5.72
_17166_,5.72
_17201_,5.72
_17407_,5.72
_17432_,5.72
_17568_,5.72
_17740_,5.72
_17786_,5.72
_18212_,5.72
_18282_,5.72
_18330_,5.72
_18332_,5.72
_18617_,5.72
_18627_,5.72
_18853_,5.72
_19016_,5.72
_19046_,5.72
_19063_,5.72
_19139_,5.72
_19538_,5.72
_19592_,5.72
_19688_,5.72
_20014_,5.72
_20022_,5.72
_20184_,5.72
_20302_,5.72
_20641_,5.72
_20902_,5.72
_21165_,5.72
_21214_,5.72
_21293_,5.72
_21369_,5.72
_21529_,5.72
_21675_,5.72
_21832_,5.72
_21970_,5.72
_22200_,5.72
_22397_,5.72
_22488_,5.72
_22651_,5.72
_22691_,5.72
_23343_,5.72
_23670_,5.72
_23786_,5.72
_24024_,5.72
_25025_,5.72
_25033_,5.72
_25074_,5.72
_25143_,5.72
_25309_,5.72
_25526_,5.72
_25624_,5.72
_25695_,5.72
_25721_,5.72
_26126_,5.72
_26149_,5.72
_26276_,5.72
_26285_,5.72
_26297_,5.72
_26512_,5.72
_26642_,5.72
_26893_,5.72
_27188_,5.72
_27319_,5.72
_27383_,5.72
_27390_,5.72
_27588_,5.72
_27728_,5.72
_27850_,5.72
_27924_,5.72
_28217_,5.72
_28224_,5.72
_28231_,5.72
_28376_,5.72
_29150_,5.72
_29546_,5.72
_29925_,5.72
_30457_,5.72
_30573_,5.72
_30644_,5.72
_30689_,5.72
_31168_,5.72
_31767_,5.72
_31799_,5.72
_31828_,5.72
_31866_,5.72
_31877_,5.72
_31982_,5.72
_32143_,5.72
_32209_,5.72
_32272_,5.72
_32321_,5.72
_32451_,5.72
_32724_,5.72
_33376_,5.72
_33614_,5.72
_34418_,5.72
_34990_,5.72
_35310_,5.72
_35698_,5.72
_37577_,5.72
_37751_,5.72
_37839_,5.72
_38133_,5.72
_38275_,5.72
_38395_,5.72
_38685_,5.72
_38927_,5.72
_39010_,5.72
_39941_,5.72
_40024_,5.72
_40219_,5.72
_40352_,5.72
_40572_,5.72
_41033_,5.72
_41221_,5.72
_41302_,5.72
_41336_,5.72
_41456_,5.72
_41613_,5.72
_41716_,5.72
_42371_,5.72
_42421_,5.72
_42564_,5.72
_42578_,5.72
_42622_,5.72
_43011_,5.72
out\[103\]\[2\],5.72
out\[105\]\[2\],5.72
out\[11\]\[1\],5.72
q\[109\]\[4\],5.72
q\[119\]\[7\],5.72
q\[122\]\[3\],5.72
q\[124\]\[1\],5.72
q\[124\]\[7\],5.72
q\[16\]\[5\],5.72
raw_scores\[54\]\[12\],5.72
raw_scores\[9\]\[13\],5.72
scaled_scores\[39\]\[11\],5.72
scaled_scores\[50\]\[12\],5.72
scaled_scores\[50\]\[6\],5.72
v\[121\]\[1\],5.72
v\[40\]\[2\],5.72
v\[42\]\[1\],5.72
v\[55\]\[7\],5.72
weights\[12\]\[6\],5.72
net1176,5.72
net1706,5.72
net2069,5.72
net2129,5.72
net2133,5.72
net2340,5.72
net2438,5.72
net2598,5.72
net2602,5.72
net2640,5.72
net2772,5.72
net2822,5.72
net3103,5.72
net3110,5.72
net3123,5.72
net3178,5.72
net3306,5.72
net3369,5.72
net3492,5.72
net3782,5.72
net4001,5.72
net4191,5.72
net4521,5.72
net5427,5.72
net5434,5.72
net5712,5.72
net5797,5.72
net5858,5.72
net5886,5.72
net6763,5.72
net6830,5.72
_06997_,5.715
_09864_,5.71
_37391_,5.71
_39396_,5.71
v\[25\]\[5\],5.71
_00284_,5.705
_03038_,5.705
_00096_,5.7
_00313_,5.7
_00322_,5.7
_00730_,5.7
_01493_,5.7
_02042_,5.7
_02296_,5.7
_05106_,5.7
_05202_,5.7
_05965_,5.7
_06567_,5.7
_07890_,5.7
_08607_,5.7
_08698_,5.7
_09318_,5.7
_11409_,5.7
_13399_,5.7
_13527_,5.7
_14428_,5.7
_16862_,5.7
_19566_,5.7
_20462_,5.7
_20536_,5.7
_20900_,5.7
_21690_,5.7
_23156_,5.7
_27064_,5.7
_28384_,5.7
_29213_,5.7
_30767_,5.7
_30949_,5.7
_31219_,5.7
_31610_,5.7
_33356_,5.7
_38303_,5.7
_39340_,5.7
_39598_,5.7
_39827_,5.7
_41627_,5.7
_41676_,5.7
_42394_,5.7
_42624_,5.7
_43796_,5.7
_44090_,5.7
k\[105\]\[6\],5.7
out\[117\]\[0\],5.7
out\[51\]\[7\],5.7
q\[47\]\[0\],5.7
_37875_,5.695
_38344_,5.69
_04687_,5.685
_07251_,5.685
_07253_,5.685
v\[54\]\[4\],5.685
v\[54\]\[7\],5.685
_07741_,5.68
_07802_,5.68
_08065_,5.68
_09069_,5.68
_09232_,5.68
_09858_,5.68
_09887_,5.68
_10074_,5.68
_10328_,5.68
_10492_,5.68
_10525_,5.68
_10591_,5.68
_10621_,5.68
_10628_,5.68
_11317_,5.68
_11367_,5.68
_11456_,5.68
_11582_,5.68
_12103_,5.68
_12285_,5.68
_12307_,5.68
_12357_,5.68
_12358_,5.68
_12488_,5.68
_12616_,5.68
_12768_,5.68
_12824_,5.68
_12835_,5.68
_12858_,5.68
_12897_,5.68
_12950_,5.68
_13013_,5.68
_13064_,5.68
_13105_,5.68
_13117_,5.68
_13124_,5.68
_13135_,5.68
_13140_,5.68
_13188_,5.68
_13194_,5.68
_13244_,5.68
_13373_,5.68
_13711_,5.68
_14066_,5.68
_14712_,5.68
_15105_,5.68
_15292_,5.68
_15334_,5.68
_15966_,5.68
_16091_,5.68
_16113_,5.68
_16456_,5.68
_16952_,5.68
_17111_,5.68
_17328_,5.68
_17355_,5.68
_17418_,5.68
_17508_,5.68
_17591_,5.68
_17690_,5.68
_17730_,5.68
_17770_,5.68
_17791_,5.68
_17881_,5.68
_17953_,5.68
_17998_,5.68
_18005_,5.68
_18144_,5.68
_18168_,5.68
_18249_,5.68
_18424_,5.68
_18483_,5.68
_18500_,5.68
_18621_,5.68
_18708_,5.68
_18892_,5.68
_18906_,5.68
_18911_,5.68
_19001_,5.68
_19038_,5.68
_20673_,5.68
_21227_,5.68
_21464_,5.68
_21701_,5.68
_21702_,5.68
_22089_,5.68
_22222_,5.68
_22255_,5.68
_22996_,5.68
_24565_,5.68
_24740_,5.68
_24798_,5.68
_24947_,5.68
_25922_,5.68
_26604_,5.68
_27298_,5.68
_27647_,5.68
_27803_,5.68
_27911_,5.68
_28041_,5.68
_29851_,5.68
_29886_,5.68
_31080_,5.68
_31128_,5.68
_32585_,5.68
_33116_,5.68
_33334_,5.68
_35210_,5.68
_35728_,5.68
_35745_,5.68
_36457_,5.68
_37264_,5.68
_38229_,5.68
_38913_,5.68
_38944_,5.68
_39924_,5.68
_40156_,5.68
_41075_,5.68
_42796_,5.68
_43573_,5.68
_44137_,5.68
out\[13\]\[0\],5.68
raw_scores\[29\]\[7\],5.68
scaled_scores\[41\]\[14\],5.68
weights\[58\]\[1\],5.68
net913,5.68
net1501,5.68
net2689,5.68
net2732,5.68
net4192,5.68
net4472,5.68
net5426,5.68
net6626,5.68
_02698_,5.675
_04263_,5.675
_06561_,5.675
_41361_,5.675
_13223_,5.67
_12388_,5.66
_16170_,5.66
_34723_,5.66
_03699_,5.655
start,5.65
_00409_,5.645
_00943_,5.645
_01225_,5.645
_01249_,5.645
_02088_,5.645
_02463_,5.645
_02848_,5.645
_03059_,5.645
_03145_,5.645
_03275_,5.645
_03600_,5.645
_04056_,5.645
_04153_,5.645
_04613_,5.645
_05001_,5.645
_05198_,5.645
_05537_,5.645
_05595_,5.645
_06521_,5.645
_28319_,5.645
_01581_,5.64
_01741_,5.64
_03521_,5.64
_11439_,5.64
_13895_,5.63
out_row_data[120],5.63
row_data[109],5.63
row_data[59],5.63
row_data[60],5.63
row_data[68],5.63
row_data[81],5.63
row_data[89],5.63
row_data[92],5.63
row_data[97],5.63
_00541_,5.625
_04546_,5.625
_04907_,5.625
q\[54\]\[2\],5.625
_00420_,5.62
_00872_,5.62
_01032_,5.62
_01073_,5.62
_01338_,5.62
_01579_,5.62
_01737_,5.62
_01750_,5.62
_01778_,5.62
_01885_,5.62
_02173_,5.62
_02646_,5.62
_02669_,5.62
_03170_,5.62
_03219_,5.62
_03449_,5.62
_03605_,5.62
_03678_,5.62
_04143_,5.62
_04221_,5.62
_04328_,5.62
_04490_,5.62
_04571_,5.62
_04677_,5.62
_04735_,5.62
_05176_,5.62
_05534_,5.62
_05882_,5.62
_06619_,5.62
_06632_,5.62
_06641_,5.62
_08766_,5.62
_12447_,5.62
_12511_,5.62
_14474_,5.62
_22278_,5.62
_24120_,5.62
_25168_,5.62
_27611_,5.62
_29299_,5.62
_30339_,5.62
_31265_,5.62
_31595_,5.62
_32188_,5.62
_32545_,5.62
_33809_,5.62
_35294_,5.62
_36851_,5.62
_37517_,5.62
_38189_,5.62
_38583_,5.62
_38602_,5.62
_38938_,5.62
_40220_,5.62
_42614_,5.62
_43915_,5.62
q\[43\]\[5\],5.62
raw_scores\[53\]\[7\],5.62
scaled_scores\[32\]\[3\],5.62
weights\[43\]\[1\],5.62
net2517,5.62
net2681,5.62
net3174,5.62
net3208,5.62
net3297,5.62
net3363,5.62
net3365,5.62
net3461,5.62
net3593,5.62
net3609,5.62
net3793,5.62
net4006,5.62
net4032,5.62
net4162,5.62
net4180,5.62
net4488,5.62
net4494,5.62
net4512,5.62
net4519,5.62
net4714,5.62
net4744,5.62
net5068,5.62
net5179,5.62
net5402,5.62
net5444,5.62
net5456,5.62
net5481,5.62
net5483,5.62
net5548,5.62
net5553,5.62
net5699,5.62
net5767,5.62
net5841,5.62
net5861,5.62
net5923,5.62
net5989,5.62
net6272,5.62
net6350,5.62
net6376,5.62
net6412,5.62
net6549,5.62
net6557,5.62
net6798,5.62
net6837,5.62
net6855,5.62
net6924,5.62
net6987,5.62
net7058,5.62
net7127,5.62
net7248,5.62
net7411,5.62
net7437,5.62
net7466,5.62
net7617,5.62
net7656,5.62
net7709,5.62
net7817,5.62
_01106_,5.615
_06790_,5.615
_41866_,5.61
_00071_,5.605
_00072_,5.605
_02130_,5.605
_02242_,5.605
_02453_,5.605
_03147_,5.605
_03809_,5.605
_04093_,5.605
_04413_,5.605
_04577_,5.605
_06079_,5.605
_06094_,5.605
_06195_,5.605
_06266_,5.605
_08998_,5.6
_10009_,5.6
_10019_,5.6
_10061_,5.6
_10481_,5.6
_10551_,5.6
_11438_,5.6
_11660_,5.6
_11764_,5.6
_11799_,5.6
_12044_,5.6
_12454_,5.6
_12668_,5.6
_12899_,5.6
_12992_,5.6
_13001_,5.6
_13151_,5.6
_13490_,5.6
_14087_,5.6
_14473_,5.6
_14686_,5.6
_14909_,5.6
_15142_,5.6
_15149_,5.6
_15268_,5.6
_15580_,5.6
_16791_,5.6
_16886_,5.6
_17429_,5.6
_17620_,5.6
_17733_,5.6
_18643_,5.6
_18713_,5.6
_18775_,5.6
_18804_,5.6
_18862_,5.6
_19056_,5.6
_19336_,5.6
_19600_,5.6
_20170_,5.6
_21140_,5.6
_21671_,5.6
_21677_,5.6
_22543_,5.6
_22550_,5.6
_24220_,5.6
_24904_,5.6
_24907_,5.6
_26232_,5.6
_26581_,5.6
_26980_,5.6
_27273_,5.6
_27399_,5.6
_27695_,5.6
_27722_,5.6
_27889_,5.6
_28896_,5.6
_29493_,5.6
_29544_,5.6
_29682_,5.6
_30198_,5.6
_30658_,5.6
_30678_,5.6
_31015_,5.6
_32379_,5.6
_32590_,5.6
_33737_,5.6
_34682_,5.6
_35020_,5.6
_35417_,5.6
_37656_,5.6
_38095_,5.6
_38544_,5.6
_39975_,5.6
_40179_,5.6
_40691_,5.6
_41260_,5.6
_41758_,5.6
_42036_,5.6
_42251_,5.6
_42587_,5.6
_42644_,5.6
_42708_,5.6
_43658_,5.6
_43798_,5.6
_43822_,5.6
_44125_,5.6
k\[112\]\[1\],5.6
out\[120\]\[5\],5.6
out\[29\]\[5\],5.6
q\[33\]\[1\],5.6
q\[66\]\[6\],5.6
raw_scores\[23\]\[13\],5.6
raw_scores\[6\]\[18\],5.6
scaled_scores\[42\]\[4\],5.6
scaled_scores\[44\]\[2\],5.6
v\[25\]\[3\],5.6
v\[36\]\[0\],5.6
net346,5.6
net1510,5.6
net3941,5.6
net4727,5.6
net6114,5.6
net7614,5.6
net7850,5.6
_06371_,5.595
_41558_,5.595
_08522_,5.59
_23597_,5.59
_36480_,5.59
_00518_,5.58
_00717_,5.58
_01550_,5.58
_01764_,5.58
_02720_,5.58
_03462_,5.58
_05266_,5.58
_05892_,5.58
_06477_,5.58
_07605_,5.58
_07957_,5.58
_10510_,5.58
_12157_,5.58
_13505_,5.58
_15343_,5.58
_18195_,5.58
_22526_,5.58
_22998_,5.58
_26166_,5.58
_27873_,5.58
_28551_,5.58
_29431_,5.58
_30771_,5.58
_31933_,5.58
_35537_,5.58
_35735_,5.58
_37782_,5.58
_39027_,5.58
_40442_,5.58
_41486_,5.58
_42846_,5.58
_43984_,5.58
net2639,5.58
net3489,5.58
net3578,5.58
net4697,5.58
net5060,5.58
net6297,5.58
net6643,5.58
net7160,5.58
net7260,5.58
net7375,5.58
weights\[58\]\[6\],5.575
_04981_,5.565
_08090_,5.56
_10866_,5.56
_23241_,5.56
_23827_,5.56
_26214_,5.56
_31827_,5.56
_32482_,5.56
_38292_,5.56
_43251_,5.56
q\[102\]\[7\],5.56
scaled_scores\[36\]\[7\],5.56
scaled_scores\[52\]\[12\],5.56
net4388,5.56
net6141,5.56
net7684,5.56
_00315_,5.555
_02291_,5.555
_03183_,5.555
_05901_,5.555
_06146_,5.555
q\[61\]\[3\],5.555
v\[81\]\[6\],5.555
_00381_,5.545
_00416_,5.545
_00450_,5.545
_00625_,5.545
_01036_,5.545
_01053_,5.545
_01159_,5.545
_01724_,5.545
_01930_,5.545
_02292_,5.545
_02543_,5.545
_03741_,5.545
_03934_,5.545
_04597_,5.545
_05586_,5.545
_05669_,5.545
_05695_,5.545
_05713_,5.545
_06513_,5.545
_06534_,5.545
_06909_,5.545
_06923_,5.545
_06962_,5.545
_07009_,5.545
_07065_,5.545
out_row_data[114],5.53
out_row_data[3],5.53
out_row_data[58],5.53
out_row_data[63],5.53
out_row_data[73],5.53
out_row_data[74],5.53
out_row_data[75],5.53
out_row_data[76],5.53
out_row_data[7],5.53
out_row_data[88],5.53
out_row_data[90],5.53
_00464_,5.525
_00633_,5.525
_00685_,5.525
_00916_,5.525
_00942_,5.525
_01833_,5.525
_02000_,5.525
_02711_,5.525
_03729_,5.525
_05321_,5.525
_05558_,5.525
_07044_,5.525
_07133_,5.525
_07581_,5.52
_21434_,5.52
_22612_,5.52
_25479_,5.52
_25771_,5.52
_26887_,5.52
_33713_,5.52
_34945_,5.52
_35528_,5.52
_35997_,5.52
_38582_,5.52
_38724_,5.52
_39351_,5.52
_39895_,5.52
_41246_,5.52
_41498_,5.52
_43264_,5.52
_43863_,5.52
net799,5.52
net1039,5.52
net1133,5.52
net1298,5.52
net1320,5.52
net1392,5.52
net1424,5.52
net1438,5.52
net1474,5.52
net1512,5.52
net1560,5.52
net1584,5.52
net1590,5.52
net1609,5.52
net1667,5.52
net1770,5.52
net1870,5.52
net1973,5.52
net1988,5.52
net2333,5.52
net2472,5.52
net2474,5.52
net2531,5.52
net2534,5.52
net2535,5.52
net2541,5.52
net2542,5.52
net2544,5.52
net2549,5.52
net2556,5.52
net2560,5.52
net2562,5.52
net2566,5.52
net2589,5.52
net2594,5.52
net2596,5.52
net2601,5.52
net2609,5.52
net2620,5.52
net2630,5.52
net2632,5.52
net2641,5.52
net2645,5.52
net2658,5.52
net2667,5.52
net2669,5.52
net2674,5.52
net2678,5.52
net2704,5.52
net2711,5.52
net2719,5.52
net2724,5.52
net2739,5.52
net2740,5.52
net2746,5.52
net2748,5.52
net2751,5.52
net2752,5.52
net2762,5.52
net2778,5.52
net2784,5.52
net2795,5.52
net2796,5.52
net2806,5.52
net2814,5.52
net2819,5.52
net2825,5.52
net2827,5.52
net2837,5.52
net2860,5.52
net2862,5.52
net2867,5.52
net2882,5.52
net2899,5.52
net2900,5.52
net2916,5.52
net2925,5.52
net2928,5.52
net2930,5.52
net2931,5.52
net2933,5.52
net2944,5.52
net2958,5.52
net2960,5.52
net2965,5.52
net2971,5.52
net2984,5.52
net3017,5.52
net3022,5.52
net3026,5.52
net3028,5.52
net3032,5.52
net3047,5.52
net3058,5.52
net3061,5.52
